production_companies,average rating,average vote,average popularity,release year,userid
Mankurt Media,2.429411764705882,4.800000000000007,4.318643000000004,2013,278420
Paramount Pictures|Embassy Pictures,3.0,5.300000000000005,1.427019000000001,1964,282807
Phantom Productions|Fox Star Studios,2.95,5.3999999999999995,1.377993,2015,278707
Romana Film|Société Nouvelle de Cinématographie (SNC),2.0,0.0,0.014994,1963,272546
Screen Media Films|Siempre Viva Productions,2.9,5.1,5.0120650000000015,2016,270044
Black Fawn Films|Breakthrough Entertainment Productions,2.8333333333333335,5.099999999999999,2.2591749999999995,2015,271569
Cappa Productions|Hart-Sharp Entertainment|Crush Entertainment,4.033820260400127,6.7999999999996,6.505313000000099,2000,283196
Caravan Pictures|Hollywood Pictures,2.710208030962748,5.2943396226414485,2.3281960754717326,1996,283195
Films 59|Portabella Film,3.0,7.1,1.095766,1960,123100
Golden Harvest Company,2.8533333333333335,5.772000000000006,2.02387664,1992,278896
Rai Cinema,2.0,4.4,0.783186,2014,123100
Universal Pictures International,2.25,5.8999999999999995,6.579812000000002,2013,254324
Universal Pictures|Mirage Enterprises|Northern Lights Entertainment,2.8097609561752988,5.900000000000054,12.798827999999963,1986,283195
Universal Pictures|StudioCanal|Working Title Films|Perfect World Pictures|Miramax,3.108,6.299999999999996,10.754139000000036,2016,282094
Walt Disney Pictures|Fountain Films,2.0,3.899999999999999,10.923984999999997,2003,278903
Canal+Polska|Alhena Films|Canal+|Compagnie des Films|Film+ Pologne|Visa Films,2.7857142857142856,6.5,1.2136510000000003,1996,198355
M6 Films|Odessa Films|Saga Pictures|Jones Film|NTTS Productions Ltd.,2.230769230769231,4.3999999999999995,1.7210600000000003,1997,274411
Nordisk Films Kompagni A/S|AB Europa Film|Novaris Film,2.75,8.8,0.16036,1965,198355
Renaissance Pictures,3.697281013440445,7.300000000000536,10.421678999999449,1981,283100
Solar Productions|Filmways Pictures|Metro-Goldwyn-Mayer (MGM),3.611111111111111,7.0,3.6705990000000113,1965,281790
Farmhouse Film & TV,2.5,4.3,0.388826,2017,184136
Kadokawa Haruki Jimusho|Office Henmi,3.0,4.0,0.005350999999999999,1981,255632
MC4 Productions|Société Générale de Gestion Cinématographique (SGGC)|Duckster Productions,3.5,0.0,1.6421190000000003,1993,242623
Paulist Pictures,3.6864864864864866,6.700000000000023,2.1886910000000044,1989,282474
Planet Filmplays,1.0,3.4,0.369082,1954,108599
Rollins-Joffe Productions,3.826701305284501,7.0,6.048904000000598,1973,283228
Sveriges Radio (SR)|Gray-Film,2.8,5.799999999999999,0.07996000000000002,1974,248694
Téléfilm Canada|Société de Développement des Entreprises Culturelles (SODEC)|Super Écran|Forum Films [ca],2.5,5.5,1.036076,2014,158879
Antidote Films (I),2.0,5.8,0.209747,2006,239066
Channel Four Films|Film 4|Picturehouse Entertainment,3.761904761904762,3.7000000000000015,1.9202400000000002,2015,280868
Golan-Globus Productions,1.5,4.5,0.500661,1987,219815
Home Box Office (HBO),3.0,6.25,0.27780925,2013,269098
Lakeshore Entertainment|Alphaville Films,3.3784372904091216,6.399999999999985,7.886925999999522,2000,283168
Nu Boyana Viburno,3.3088235294117645,5.8000000000000025,67.95505499999996,2016,268574
Società Generale Cinematografica|Chamartín Producciones y Distribuciones|Napoleon Film,2.5,5.3,0.196462,1960,141955
Twentieth Century Fox Film Corporation|Twentieth Century-Fox Productions,3.0,5.8,0.151286,1948,157795
France 2 (FR2)|Blue Film|Ad Vitim Distribution|C.G. Cinema,3.16,5.700000000000001,10.919636,2014,268707
Twentieth Century Fox Film Corporation|SLM Production Group,3.2222222222222223,5.700000000000001,1.2803579999999999,1985,280688
Australian Broadcasting Corporation|British Broadcasting Corporation (BBC),3.9827586206896552,6.8000000000000025,0.073979,1980,258760
Bigel Entertainment|Contento Films|Rebel Films,0.5,4.9,4.149553,2013,61801
Film Afrika,3.6285714285714286,7.0,10.480169000000009,2007,281790
Happinet Pictures|Toho Company|Akita Publishing,3.4743589743589745,7.0,6.110693000000012,2007,281616
Nazimova Productions,2.8333333333333335,7.3,0.214792,1921,276279
O2 Filmes|Chaya Films|Laroux-Ciné,3.4166666666666665,6.799999999999998,1.589157,1998,264763
Paramount Pictures|Universal Pictures|Nickelodeon Network|Paramount Animation,2.75,4.6000000000000005,1.094403,2003,253419
SC Films International|Baumgarten Management and Productions (BMP)|Thorbak|SC International Pictures|Thor Pictures,2.4444444444444446,5.7,4.261151999999999,2014,272546
Twentieth Century Fox Film Corporation|Working Title Films|Circle Films,3.822636226577644,7.400000000000639,8.387025999999716,1991,283208
Babelsberg Film GmbH|Beta Film|Erfttal Film|Rat Pack Filmproduktion|Warner Bros.|B. A. Filmproduktion,3.5833333333333335,6.8,5.0506269999999995,2009,282374
El Deseo|Matanza Cine|Telefe|Fox International Productions (FIP)|Kramer & Sigman Films,3.4634146341463414,6.400000000000002,7.78904,2015,282172
Film Division of General Teleradio|Visual Drama Inc.,2.5,4.8,0.162739,1955,123100
Golden Way Films Ltd.|Paragon Films Ltd.|Golden Harvest Company Ltd.,3.4767441860465116,7.199999999999994,4.105262000000001,1988,278403
Itchy Fish Film,2.375,4.2,0.273861,2015,236981
Liaison Cinématographique|Artémis Productions,3.0833333333333335,5.0,0.238914,2008,260192
Twentieth Century Fox Film Corporation|Robert Simonds Productions|Runteldat Entertainment,2.3472222222222223,5.199999999999997,4.373456999999989,2005,280585
Carousel Picture Company|ApolloMedia Distribution|Ravenhouse Entertainment,3.0,5.1,5.02811,2004,245857
Les Films Corona|Selenia Cinematografica|Les Films Gibé,3.5720720720720722,7.399999999999985,3.037781999999994,1971,282621
Magic Elevator,2.1538461538461537,3.7000000000000006,1.0022520000000001,2016,236544
Maipo Film,2.5,6.5,0.992521,2013,263856
Quintessence Films|Wanted Worldwide|Illiz,3.2857142857142856,7.799999999999999,1.6722339999999998,2010,280978
Schorr Pictures|Provenance Pictures|RCR Pictures,3.2288135593220337,6.100000000000004,9.197511000000006,2013,278069
Terra Film Produktion|Fidès|Cité Films|G.E.S.I. Cinematografica,4.0,6.0,0.563185,1961,278069
United Artists|Tritone Cinematografica|T.O.T.A.,3.4,6.800000000000004,9.351042000000005,1977,278022
Von Vietinghoff Filmproduktion|Vega Film|Télévision Suisse-Romande (TSR)|Mozgókép Innovációs Társulás és Alapítvány|Magyar Televízió,3.9022988505747125,8.100000000000012,7.5150859999999975,1994,280978
Arco Films,1.8333333333333333,5.2,1.568954,1980,172357
Ascot Elite Home Entertainment,2.0833333333333335,5.1000000000000005,0.69891,2015,169639
Bentley Filmgroup|Eden Wurmfeld Films|Hammer The Movie,3.493333333333333,6.5,1.4634599999999982,2007,282632
Billy Jack Enterprises,2.0134228187919465,6.399999999999984,0.357885000000001,1977,282558
Brandman Productions|Sony Pictures Television|TWS Productions II,3.216666666666667,6.313333333333333,2.221907600000001,2012,279713
Channel Four Films|PolyGram Filmed Entertainment|Working Title Films,3.847101932045303,7.199999999998573,7.56632100000006,1998,283207
Entertainment Securities,2.7142857142857144,5.3,7.895476000000001,1993,213652
IFC Productions,3.5,6.0,1.084028,2002,193807
NetFlix,2.9254658385093166,6.077639751552798,4.55020046583851,2017,282670
Silver Nitrate Pictures|Dead Birds Films,2.970149253731343,5.699999999999994,7.774207999999992,2004,275244
Columbia Pictures Corporation,3.608695652173913,6.832115942029041,3.890613103768086,1978,283159
"Geffen Company, The",3.4857664233576644,6.400000000000998,6.505209000001099,1983,283195
Independent Film Channel,3.6319073083778965,7.099999999999937,9.91609400000009,2000,282504
Marubeni|Together Brothers Productions,3.875,8.0,0.160818,1991,134596
National Film Board of Canada,2.642857142857143,5.5,0.072187,1962,252364
Paramount Pictures|Emanuel Cohen Productions,2.5,4.8,0.476393,1936,231028
Sahamongkolfilm Co.,3.6666666666666665,6.0,1.5124380000000002,2014,206563
Twentieth Century Fox Film Corporation|Scott Free Productions|Firm Films|Prospect Park|Millbrook Farm Productions,3.388210140500916,6.299999999999953,12.69705899999969,2010,282632
Warner Bros.|Dog Eat Dog Films,3.8621862248052428,7.400000000000986,4.877009000000443,1989,283195
Dentsu Inc.,3.388888888888889,6.900000000000004,3.611017000000001,2008,280809
Egoli Tossell Film AG|Steel Mill Pictures|Entre Chien et Loup|Filmgate Films|Logie Pictures|Altitude Film Entertainment|Film House Germany|Maven Pictures,3.6578266494178524,6.800000000000098,14.970484999999863,2013,282512
Mili Pictures,3.8181818181818183,6.799999999999998,3.0281629999999997,2014,253986
New Line Cinema|Contrafilm|Mid Atlantic Films|Hungarian National Film Office|Lazio Film Commission|Rome Film Commission|Italian Tax Credit,3.0082372322899507,5.8000000000000576,7.1281170000000955,2011,283170
Silver Lining Film Group|Magic Hour Entertainment|Naked Edge Films,3.2333333333333334,6.400000000000001,0.29681499999999994,2012,261808
Warner Bros.|International Cinema,2.076923076923077,7.0,2.2843839999999997,1980,280148
Artfire Films|The 7th Floor|A24|Initial A Entertainment|IM Global Octane,2.375,5.200000000000001,2.820466,2014,282374
Films A2|Albina Productions S.a.r.l.|Société Française de Production (SFP),3.25,6.9,1.848788,1984,124893
Ingenious Film Partners|Electric Entertainment|Skydance Productions|Flyboys Films,3.3191964285714284,6.3000000000000265,5.460942000000005,2006,280713
Katsu Production Co. Ltd.,3.28125,7.099999999999996,2.111910000000001,1974,274430
Les Films Concordia|Compagnia Cinematografica Champion,3.6,7.800000000000002,4.479002999999998,1964,281905
Metro-Goldwyn-Mayer (MGM)|Mandeville Films|WWE Studios|Hyde Park Entertainment|Burke/Samples/Foster Productions|Cub Eight Productions,3.020783373301359,6.0,10.577564999999735,2004,283183
Mod Producciones|Apaches Entertainment,2.5625,4.6000000000000005,2.367002,2012,278420
Prescience|Fairview Entertainment|Altus Media,3.6366417403127125,7.200000000000066,8.720309000000158,2014,283000
Regency Enterprises|Haft Entertainment|New Regency Pictures|KirchMedia,3.529573590096286,6.700000000000008,5.8788850000000705,2000,283126
Summit Entertainment|20th Century Fox Home Entertainment|Constantin Film Produktion,3.125,4.7,10.556938,2012,280881
Bac Films|Rai Cinemafiction|Istituto Luce|Eurimages|Rai Cinema|Zweites Deutsches Fernsehen (ZDF)|Canal+|Arte France Cinéma|Greek Film Center|Hellenic Radio & Television (ERT)|ZDF/Arte|Network Movie Film-und Fernsehproduktion|Networxx - Film Management|Attica Art Productions|Intermédias|Theo Angelopoulos Films|Classic|Movie Reinhold Elschot,3.5,7.300000000000002,1.249402,2004,275841
CTB Film Company,3.7941176470588234,6.863697478991651,2.394074647058816,2005,282119
Downtown Filmes,0.5,7.7,0.125059,2006,184575
FilmNation Entertainment|Buckeye Pictures|Broad Green Pictures,3.253086419753086,5.399999999999992,12.928712000000012,2017,277870
National Picture Show Entertainment|Yeniceri Produksiyon A.S.,3.25,6.299999999999998,2.2442640000000003,2014,252672
Olga Film GmbH|Bayerischer Banken-Fonds,2.25,4.3999999999999995,1.6269309999999997,2004,260467
Paramount Pictures|Dino de Laurentiis Cinematografica|BHE Films|Verona Produzione,3.609268581581285,7.299999999999557,6.990989999999623,1968,283168
Walt Disney Pictures|Disney Channel,2.3448275862068964,4.900000000000003,3.127143,2008,251189
American International Pictures (AIP),3.461360123647604,6.8573415765070065,8.504781632148298,1977,282732
Columbia Pictures|Blinding Edge Pictures|Overbrook Entertainment,2.284232365145228,5.0,10.747642000000159,2013,282414
Corporation for Public Broadcasting (CPB)|Independent Television Service (ITVS)|Loud Mouth Films,5.0,0.0,0.005882,2010,229572
Hollywood Partners|Carol Baum Productions|Bregman-IAC Productions|Living Pictures|The Pitt Group|Carolina Torn Asunder Inc.,3.128205128205128,5.5,2.5373879999999955,2005,278451
Revolution Studios|Cube Vision|RKO Pictures|Revolution Dream Productions,2.227272727272727,5.100000000000006,6.370205000000004,2007,282870
Wicked Pixel Cinema,0.5,5.3,0.875813,2000,120249
BBC,4.0,4.5,0.0339,1979,140175
Ghost House Pictures,2.0,5.1,4.171674000000001,2009,267914
Imagine Entertainment|Universal Animation Studios|Toon City,2.727272727272727,6.1000000000000005,2.2417699999999994,2009,280502
Lynch Films,3.2734375,7.100000000000008,2.6072149999999974,2002,280978
RHI Entertainment,4.5,5.3,0.365056,1993,67665
Universal Pictures|Gibraltar Productions|The Corman Company,3.088235294117647,5.799999999999998,1.4831110000000005,1967,239129
Warner Bros.|Ford-Smith Productions,3.235294117647059,5.599999999999999,4.248883,1964,250224
Bethsabée Mucho,3.75,5.4,2.348352,2016,156859
Minds Eye Entertainment|Moving Pictures Media|International Pictures Three|Gloucester Place Films,1.9705882352941178,3.399999999999999,4.789119999999999,2013,273842
P.P. Film Polski,3.7816901408450705,7.70000000000002,3.2082209999999933,1981,282119
Red & Black Films,3.1904109589041094,5.900000000000039,5.871579000000056,2013,282374
Thin Man Films,3.7,7.4,0.17745300000000003,1992,281790
Toho Company|Fuji Television Network|Cine Bazar,3.0,6.3,1.119661,2013,123100
Universal Pictures|Spyglass Entertainment|Epsilon Motion Pictures|CCLA Productions,3.13953488372093,6.400000000000011,9.50233200000002,2004,281968
Warner Bros. Pictures|Atlas Entertainment|Cartoon Network Studios|Nine/8 Entertainment,2.3529411764705883,5.5,9.844082999999998,2010,279012
Amblin Entertainment|TriStar Pictures,3.2736532636455427,6.300000000001853,11.348096000001384,1998,283219
Blumhouse Productions|3 Ring Circus Films,3.005813953488372,5.200000000000015,4.520783000000014,2006,280585
British Lion Film Corporation|Samuel Goldwyn Company|United British Artists (UBA)|CBS Theatrical Films|britannic,3.4555555555555557,8.29999999999998,0.7942089999999985,1985,281876
Centre National de la Cinématographie|Razor Film Produktion GmbH|Rhône-Alpes Cinéma|Filmförderungsanstalt (FFA)|Canal+|Arte France|CinéCinéma|Arte France Cinéma|Medienboard Berlin-Brandenburg|Région Ile-de-France|Les Films Pelléas|WDR / Arte|Jouror Productions|Région Rhône-Alpes|Cinémage 5|Cofimage 22,3.3043478260869565,6.400000000000002,3.0092700000000003,2011,280261
Columbia Broadcasting System (CBS),2.5,6.0,0.109194,1980,158002
Eurimages|Hrvatska Radiotelevizija (HRT)|Mainframe Productions|Studio Maj|NP7|Yodie Movie Craftsman,2.75,5.5,0.959391,2010,123100
Lionsgate|The Tyler Perry Company,2.3857142857142857,5.3000000000000025,4.610685999999998,2016,271569
Long Shong Pictures|Bojon Films Company Ltd.,2.5,6.0,0.394038,1995,190096
Twentieth Century Fox Film Corporation|Bert E. Friedlob Productions,3.0,7.3,0.151177,1951,219815
West Film,3.5147679324894514,7.5,9.44941700000001,1971,282632
Zillion Films,3.75,7.8,0.164585,2002,123100
Corazón International|Bezar Film,3.7,7.4,0.521868,2009,185756
Corporation Image M & M|Societe Radio Cinema,3.597107438016529,6.799999999999971,2.725818000000003,1986,282870
Favorite Films,3.208695652173913,6.70000000000001,0.7550470000000005,1992,281538
Greek Film Center|Studio 217|Theo Angelopoulos Films|Multichoice Hellas-Nova|Classic|Lichtmeer Film GmbH,3.4615384615384617,6.5,0.747628,2008,169923
