title,average rating,average vote,average popularity,release year
Island of the Burning Damned (Night of the Big Heat),2.9,5.4,1.6502510000000001,1967
"Midsummer Night's Sex Comedy, A",3.3101761252446185,6.5,11.21272200000013,1982
Perfect Love,3.5,5.0,1.224596,1996
Strangers on a Train,4.1213133452827115,7.599999999999747,15.417730000000548,1951
Sunshine Superman,3.033333333333333,7.200000000000002,0.9849060000000002,2015
Video Girl,1.25,5.0,0.462471,2011
We Still Kill the Old Way,3.357142857142857,5.6000000000000005,0.991732,1967
"When Time Ran Out... (Day the World Ended, The)",2.076923076923077,7.0,2.2843839999999997,1980
A Golden Boy,2.0,4.4,0.783186,2014
Abbott and Costello in Hollywood,3.1666666666666665,6.200000000000002,0.5546249999999999,1945
American Roulette,2.0,4.0,0.318935,1988
Dangerous Company,2.75,4.0,0.395692,2015
Food of Love (Manjar de Amor),2.5277777777777777,3.5999999999999974,0.5087110000000002,2002
Kamikaze Girls (Shimotsuma monogatari),3.702797202797203,7.100000000000016,4.365377000000002,2004
Legend of Crystania: The Motion Picture,3.0,6.0,0.371865,1995
Man About Town,2.607142857142857,5.300000000000004,3.874407999999999,2006
Mega Piranha,1.2307692307692308,3.0,6.6000169999999985,2010
Paul Taylor Creative Domain,3.5,0.0,0.01375,2014
Rolling Thunder,3.5201612903225805,6.700000000000013,4.72130800000001,1977
Snapdragon,0.5,4.1,1.400527,1993
Stonehenge Apocalypse,2.090909090909091,3.5,1.0100720000000003,2010
The Seashell and the Clergyman,4.0,7.3,0.557243,1928
To Encourage the Others,4.0,0.0,0.311614,1972
Berberian Sound Studio,2.86046511627907,6.100000000000014,5.5324550000000166,2012
Bill Maher: I'm Swiss,4.666666666666667,6.2,0.256005,2005
Castles in the Sky,3.7142857142857144,5.799999999999999,1.682416,2014
Dynamite,3.5,5.0,0.886807,1929
"Expert, The",1.5,5.7,0.12784,1995
Hallelujah!,3.8333333333333335,5.5,2.165824,2009
Hansel & Gretel,2.625,5.900000000000001,2.186678999999999,2002
Immortal Sergeant,3.0,6.3,0.438115,1943
Man Down,2.65,6.300000000000004,13.952909999999989,2015
Sabrina the Teenage Witch,3.1769230769230767,5.199999999999994,7.2208150000000035,1996
True Stories,3.705357142857143,6.099999999999989,3.098970000000006,1986
"Barretts of Wimpole Street, The (a.k.a. Forbidden Alliance)",2.9375,4.700000000000001,0.15558199999999994,1934
Black Belly of the Tarantula,2.9444444444444446,6.1000000000000005,4.726173,1971
Day Watch (Dnevnoy dozor),3.3156077348066297,6.199999999999916,7.429079999999951,2006
Duska,3.2,4.8,0.18933,2007
Good Burger,2.359106529209622,5.400000000000055,10.580420999999905,1997
Head Over Heels,2.911764705882353,5.3351351351351815,5.532404338632707,2012
"I, the Jury",3.048780487804878,5.699999999999997,0.9057880000000005,1982
Moss Rose,2.3333333333333335,6.0,0.568144,1947
"Senza famiglia, nullatenenti cercano affetto",2.5,6.0,0.011064,1972
Shoeshine (Sciuscià),3.675,7.6,3.11797,1946
The Comics 2,2.25,5.5,1.999079,1991
The Last House in the Woods,2.25,4.7,0.749871,2007
A Christmas Romance,4.5,6.6,0.209165,1994
Brad Williams: Fun Size,3.0,8.5,0.159446,2015
"Charge of the Light Brigade, The",3.2142857142857144,6.8000000000000025,5.398650000000003,1936
Frightmare,3.375,6.8999999999999995,0.6895819999999999,1974
Good Morning... and Goodbye!,3.0,7.8,0.650033,1967
Magnificent Bodyguards (Fei du juan yun shan),2.1,7.0,1.257122,1978
"Man Who Shot Liberty Valance, The",3.96013986013986,7.399999999999746,6.641826999999865,1962
"Motivation, The",3.7857142857142856,6.8999999999999995,0.9205870000000002,2013
Nothing Funny,3.6666666666666665,7.3,0.483034,1996
Ossos,3.4545454545454546,5.3999999999999995,0.6397430000000001,1997
Pre Vis Action,3.1666666666666665,6.2,0.505649,2016
Primal,2.9761904761904763,5.099999999999999,1.8515570000000001,2010
Saving Sarah Cain,3.6,5.5,0.7177550000000001,2007
Barbarella,2.979837580509661,5.700000000000383,14.304205000000332,1968
Brothers at War,2.75,6.0,0.460785,2009
Hollywood Story,3.25,5.8,0.114236,1951
Inspector Gadget 2,2.0,3.899999999999999,10.923984999999997,2003
8: The Mormon Proposition,3.4516129032258065,5.5,0.2528860000000001,2010
Appointment with Death,3.2142857142857144,6.199999999999992,10.158323999999995,1988
Bluebeard,3.5,6.4,0.680448,1901
Bulldog Drummond's Peril,2.5,5.9,0.202059,1938
Cloudy With a Chance of Love,3.5,3.3,0.183365,2015
"Goto, Island of Love",3.75,8.3,1.1084,1969
Hôtel du Nord,3.4545454545454546,7.4,1.195247,1938
I Am Belfast,3.25,7.5,0.51468,2016
Love Is a Woman (Death Is a Woman),2.5,0.0,0.33135,1966
Mad Bastards,3.1666666666666665,6.3,0.13518,2010
Rocky V,2.282486537110747,5.299999999999582,14.007329000000025,1990
Site Unseen: An Emma Fielding Mystery,2.125,6.0,0.86016,2017
"Snow Creature, The",1.0,3.4,0.369082,1954
Stan Lee Presents: Mosiac,2.75,5.0,1.47122,2007
Szamanka,2.7857142857142856,6.5,1.2136510000000003,1996
Trapped,3.75,7.8,0.172762,2016
Truth in 24,4.1,6.6,1.142239,2008
3 Simoa,2.9444444444444446,0.0,0.018845,2012
Barrela: Escola de Crimes,0.5,0.0,0.008848,1990
Barsaat,2.5,5.1,0.195461,1995
Don't You Forget About Me,3.0454545454545454,4.700000000000001,0.289631,2009
Jumping the Broom,3.074074074074074,6.0,2.6642110000000003,2011
Man on the Moon,3.5193050193050195,6.900000000001019,13.217418999997067,1999
Mr. Saturday Night,2.642007926023778,5.199999999999929,0.9871960000000084,1992
Outrage,3.0,5.2,0.109861,1973
"Rendezvous in Paris (Rendez-vous de Paris, Les)",3.2837837837837838,6.5,0.22712800000000039,1995
Sybil,3.227272727272727,5.6000000000000005,1.5120319999999998,2008
The Cheetah Girls: One World,2.3448275862068964,4.900000000000003,3.127143,2008
To gala,3.5,7.0,0.062588,2012
"Appeared, The (Aparecidos)",3.5454545454545454,4.799999999999999,0.5254069999999998,2007
"Aries Spears: Hollywood, Look I'm Smiling",2.0,4.5,0.116648,2011
Crazy Horse,3.25,0.0,0.290244,1996
"Dinner, The (Cena, La)",3.0,7.099999999999999,1.821941,1998
Doors Open,4.25,4.9,1.161399,2012
Fantozzi alla riscossa,3.357142857142857,6.0,2.504909,1990
Flash Point (a.k.a. Flashpoint) (Dou fo sin),3.3703703703703702,6.800000000000003,7.039209000000016,2007
Gesualdo: Death for Five Voices,3.4285714285714284,7.0,0.179702,1995
King Rat,3.6657303370786516,6.700000000000022,2.3835619999999964,1965
Love at 16,3.5,10.0,0.041196,2004
Magic Mike XXL,2.8775100401606424,6.200000000000027,8.769929999999974,2015
"My Love, Don't Cross That River",4.1,6.0,0.444564,2014
Still Life,3.6527777777777777,7.300000000000005,4.999236999999996,2013
Tales from the Crypt Presents: Bordello of Blood,2.7667738970588234,5.0,3.450402000000158,1996
The Pumaman,1.4931506849315068,2.9000000000000035,1.706648000000001,1980
They Only Kill Their Masters,3.0,0.0,0.891776,1972
Tickled,3.727810650887574,7.299999999999978,7.418451999999982,2016
Tobruk,3.088235294117647,5.799999999999998,1.4831110000000005,1967
Triad Election (Election 2) (Hak se wui yi wo wai kwai),3.5661764705882355,7.1000000000000085,3.233723999999997,2006
Warm Spring,0.5,4.5,0.102529,2003
21 Up,3.9503968253968256,7.900000000000063,1.554185999999989,1977
Andre,2.8055964653902796,5.0,3.139315999999998,1994
"Battle of amfAR, The",3.3333333333333335,5.0,0.166932,2013
Belle,3.675531914893617,7.200000000000025,13.454169000000048,2013
"Daytrippers, The",3.6934883720930234,6.199999999999884,9.664735000000148,1996
Embajadores en el infierno,3.5,4.3,0.223112,1956
From the Journals of Jean Seberg,3.564814814814815,6.5,0.27640099999999995,1995
Gog,2.7,5.4,1.106166,1954
I Am Legend,3.5041771094402674,6.899999999998706,11.379355000000778,2007
Last of the Living,0.875,4.6,1.790302,2009
"Ringer, The",2.757861635220126,5.59999999999995,9.605508999999985,2005
Sweet Home,3.5,8.4,1.027139,1989
The Uncommon Making of Petulia,3.0,0.0,0.003786,2006
Vanessa: Her Love Story,4.0,0.0,0.401299,1935
Crack-Up,2.7,4.7,0.767843,1946
GLOW: The Story of the Gorgeous Ladies of Wrestling,2.98,6.0,0.5855510000000003,2012
Ghostheads,3.0833333333333335,6.3999999999999995,1.291129,2016
Good Boy!,2.782608695652174,4.600000000000007,6.5755050000000095,2003
I Went Down,3.4258675078864353,6.5,0.5596210000000005,1997
Invasion of the Flesh Hunters,2.9,5.7,1.107117,1980
"Low Down Dirty Shame, A",2.659919028340081,6.0,3.021525999999995,1994
Murder on a Sunday Morning (Un coupable idéal),3.8054054054054056,7.700000000000026,1.0107519999999972,2001
New Tale of Zatoichi (Shin Zatôichi monogatari) (Zatôichi 3),3.630434782608696,6.599999999999997,1.552542,1963
Scooby-Doo! Curse of the Lake Monster,2.3529411764705883,5.5,9.844082999999998,2010
Shirley Valentine,3.5984095427435387,6.5,1.7148989999999793,1989
A Spring for the Thirsty,3.5,8.5,0.141187,1964
All the Invisible Children,3.640625,7.300000000000004,2.271382000000001,2005
Asier ETA biok,3.5,5.0,0.052853,2013
Bells of Innocence,1.0,1.3,1.738232,2003
"Dilemma, The",2.6506622516556293,5.200000000000029,7.513067000000021,2011
Dive! (Dive!: Living off America's Waste),3.8125,6.200000000000001,0.119402,2010
Live at the Foxes Den,2.0,4.8,1.05602,2013
Mindhunters,3.0902777777777777,6.300000000000101,7.6000169999999665,2004
Mon Oncle Antoine,3.4204545454545454,8.199999999999994,0.007963,1971
"Pope's Toilet, The (El bano del Papa)",3.4166666666666665,6.799999999999998,1.589157,1998
Pyšná princezna,3.6,6.7,0.582532,1952
Six Days,4.0,0.0,0.00876,2007
Suspect,1.5,0.0,1.183295,2005
The New Watchdogs,4.0,7.400000000000001,0.868468,2012
Zorro,3.6153846153846154,7.0,2.823599000000001,1975
Aferim!,3.606060606060606,7.5,2.214179000000001,2015
Babies (Bébé(s)),3.5303030303030303,7.0,2.6676219999999953,2010
Ditirambo,2.6666666666666665,5.0,0.04329,1969
Dona Flor and Her Two Husbands (Dona Flor e Seus Dois Maridos),3.5576923076923075,6.199999999999999,0.7235099999999998,1976
East Wind (Vent d'Est),3.5,0.0,1.6421190000000003,1993
"Grazie, zia",3.0,5.8,0.657498,1968
Honky Tonk Freeway,2.4827586206896552,0.0,0.42061499999999985,1981
People You May Know,2.75,5.3,0.149655,2016
Puzzled Love,3.25,6.0,0.042805,2010
The Lost Medallion: The Adventures of Billy Stone,3.25,5.6,2.207763,2013
Abel,4.0,6.7,0.829065,2010
After Earth,2.284232365145228,5.0,10.747642000000159,2013
Jim Norton: American Degenerate,3.7083333333333335,7.299999999999998,0.48322399999999993,2013
Lady in the Water,2.7900238948626046,5.300000000000062,8.704553999999924,2006
Light Years Away,3.0,5.8,0.702793,1981
"Loco Love (Mi Casa, Su Casa)",2.4,4.700000000000001,0.404979,2002
"Pinochet Case, The (Cas Pinochet, Le)",2.65625,8.0,0.10064000000000001,2001
"Sword of Doom, The (Dai-bosatsu tôge)",3.8932806324110674,7.599999999999966,2.398982999999999,1966
Travelling Salesman,3.44,5.599999999999998,0.8051899999999997,2012
USS Seaviper,0.5,2.3,1.029707,2012
"Unman, Wittering and Zigo",3.8333333333333335,6.8,0.708736,1971
A Little Night Music,3.75,7.8,0.164585,2002
Average Italian,3.727272727272727,6.0,3.7821080000000005,2015
"Fast and the Furious, The",2.6666666666666665,3.800000000000006,1.114697000000002,1955
Hank and Asha,2.0,4.0,0.165259,2013
P.S. Your Cat is Dead,2.3,4.200000000000001,0.296765,2002
The Student Body,3.5,6.0,0.33955,1976
Thunderstruck,3.0,7.0,0.126048,2004
Witch Way Love (Un amour de sorcière),3.0,5.5,1.177375,1997
Deadfall,3.0089285714285716,5.600000000000016,8.435294000000031,2012
Hard to Be a God,2.9375,5.799999999999999,0.705069,1989
"Incredibly True Adventure of Two Girls in Love, The",3.424336973478939,5.699999999999938,2.149552999999985,1995
Magic Camp,3.2857142857142856,7.0,0.55015,2012
Mulholland Falls,3.0788032454361054,6.2000000000004984,5.7946300000002715,1996
Private Benjamin,3.096853146853147,6.0,11.431865999999449,1980
Shell,3.1666666666666665,6.400000000000001,2.013046,2012
The Leather Boys,3.5,6.8,0.3516139999999999,1964
Tonio,3.25,6.3,0.981837,2016
Waking Up in Reno,2.6923076923076925,5.0,3.0936969999999975,2002
Autism: The Musical,2.9166666666666665,6.5,0.3663480000000001,2007
"Lady Eve, The",4.0877249357326475,7.5,8.358439999999975,1941
Lines: Horizontal,2.642857142857143,5.5,0.072187,1962
"Seventh Victim, The",3.132978723404255,6.399999999999988,2.411819000000002,1943
"Story of Me, The (O contador de histórias)",3.5,6.900000000000001,0.571197,2009
The End,2.5625,4.6000000000000005,2.367002,2012
There's Always Woodstock,1.0,5.4,1.109909,2014
Action,2.5,3.8,1.12006,1980
Another Nine & a Half Weeks (Love in Paris) (9 1/2 Weeks II) (Another 9 1/2 Weeks),2.230769230769231,4.3999999999999995,1.7210600000000003,1997
Ashes of Time (Dung che sai duk),3.5593525179856114,7.099999999999965,5.21599199999999,1994
Baptism of Blood,0.5,7.7,0.125059,2006
Blood and Concrete (Blood & Concrete: A Love Story),3.1875,7.299999999999999,0.8978510000000001,1991
Cheetah,2.713235294117647,5.899999999999994,0.011573999999999982,1989
Dodge City,3.3529411764705883,6.699999999999996,2.53549,1939
"Eddy Duchin Story, The",3.3292682926829267,6.099999999999996,2.947023000000001,1956
In My Dreams,3.3,6.1000000000000005,6.07112,2014
JCVD,3.406759906759907,6.599999999999948,6.670933,2008
Lai Bhaari,2.6666666666666665,7.0,0.375197,2014
Manichitrathazhu,3.9444444444444446,7.3999999999999995,0.9278860000000001,1993
"Secret Adventures of Gustave Klopp, The (Narco)",3.4166666666666665,6.1000000000000005,4.584117,2004
The Hunley,3.25,6.0,0.702798,1999
Treachery Rides the Range,4.0,0.0,0.021875,1936
Crusade in Jeans,3.111111111111111,6.0,11.322545000000002,2006
Diario de un skin,3.7,6.7,0.369894,2005
"Dinner, The (Diner, Het)",3.1,4.9,1.617138,2013
Heavy Petting,3.5,3.8,2.913855,2007
Leprechaun,2.083976833976834,5.09999999999995,9.096254000000037,1993
Little Black Spiders,2.75,5.8,0.744542,2012
Murders in the Rue Morgue,2.875,6.2,0.719385,1971
The Mummy,2.649193548387097,5.400000000000058,33.70493300000054,2017
The Price We Pay,3.5,6.7,0.194929,2014
The Viking,5.0,0.0,0.002362,1931
Brother's Justice,1.625,5.1,0.201927,2010
"Deep End of the Ocean, The",3.0049194991055455,6.0,5.7846799999999705,1999
Drishyam,3.9864864864864864,8.1,1.9087609999999988,2013
Duel of Hearts,5.0,0.0,1.213965,1992
Grand Hotel Excelsior,2.0,6.1,1.552341,1982
"Human Experience, The",3.5357142857142856,6.799999999999998,0.14591200000000001,2008
I'm Photogenic,3.0,4.5,0.417172,1980
"Lacemaker, The (Dentellière, La)",3.388888888888889,5.3999999999999995,2.468159,1977
Last Train to Freo,3.3,5.0,0.105567,2006
"Legend of the Lone Ranger, The",2.4420289855072466,3.6999999999999953,1.382919999999999,1981
Love at First Hiccough,4.5,7.1,1.375491,1999
"Man in the Gray Flannel Suit, The",3.62,6.700000000000013,6.537020999999989,1956
Orlando,3.4909217877094973,6.6999999999999975,3.800785000000038,1992
Puckoon,1.5,0.0,0.026354,2002
The Butterfly Effect 3: Revelations,2.849127182044888,5.099999999999962,7.22841299999997,2009
Two Comrades Were Serving,3.6,6.799999999999999,1.3381919999999998,1968
Bartok the Magnificent,2.6785714285714284,5.8,4.284229999999997,1999
"Complete History of My Sexual Failures, A",2.9838709677419355,6.900000000000004,1.2627269999999988,2008
Hated,3.36,7.3000000000000025,0.8221719999999997,1994
Mandingo,2.696969696969697,6.0,2.854369000000001,1975
Mirage,3.5,7.0,0.211851,2004
Mister John,2.5,5.7,0.502973,2013
Moving Violations,3.2222222222222223,5.700000000000001,1.2803579999999999,1985
Rules of Engagement,3.3008429926238145,6.0,10.27827400000019,2000
School in the Crosshairs,3.0,4.0,0.005350999999999999,1981
"Specials, The",3.2312925170068025,5.5,5.460270000000008,2000
The Pirates of Blood River,2.1666666666666665,5.7,0.43614099999999995,1962
Three Wishes for Cinderella,3.411764705882353,7.5,6.197280000000004,1973
Where The Red Fern Grows II: The Classic Continues,2.8333333333333335,5.5,0.005984,1992
All Night Long,3.0,7.0,1.444562,1962
Amer,3.1931818181818183,6.5,4.847638999999995,2009
American Gothic,2.888888888888889,5.799999999999998,2.412785,1988
Another Woman,3.648014440433213,6.79999999999997,3.333263999999988,1988
Bella,3.5454545454545454,6.700000000000021,1.6543279999999991,2006
Casper: A Spirited Beginning,2.75,5.0,11.869785000000002,1997
Coming Home,3.6804597701149424,6.8999999999999275,3.1767329999999534,1978
"Congress, The",3.3804780876494025,6.400000000000022,8.534038999999957,2013
Dark Haul,2.0,4.6,1.151262,2014
Darr @ the Mall,2.5,5.5,1.283475,2014
Don't Give a Damn,2.5,6.0,0.394038,1995
Invitation to Hell,2.375,4.8,0.153382,1984
Kissed,3.347985347985348,7.0,2.056754000000004,1996
Lemon Tree,3.576923076923077,6.699999999999993,1.7290310000000022,2008
Nicholas Nickleby,3.5544354838709675,6.800000000000051,4.056577000000018,2002
Promise,3.0,5.5,0.368474,2005
Robinson Crusoe on Mars,3.047244094488189,6.5,2.003357999999997,1964
The Kiyosu Conference,3.0,6.3,1.119661,2013
Astro Boy,3.178486997635934,6.099999999999952,13.293466000000063,2009
Backstage,2.1666666666666665,6.8,0.198165,2005
Beautiful Creatures,3.2718940936863543,5.599999999999949,20.485203000000137,2013
Book of Love,2.8783783783783785,5.400000000000003,0.603549,1990
Fanny Hill,2.0,5.0,0.356967,1964
Hollow Reed,3.4479166666666665,6.799999999999982,0.2612169999999997,1996
In the Shadows,3.0,5.2,1.310129,2001
Red Planet,2.7709464243568562,5.4000000000002295,8.534176000000397,2000
Sherlock Holmes: Dressed to Kill,3.2378048780487805,6.800000000000003,5.995437999999993,1946
So Much So Fast,3.75,8.5,0.074118,2006
Solan og Ludvig: Jul i Flåklypa,2.5,6.5,0.992521,2013
Stealing Candy,3.5,5.6,2.753526,2003
Tristana,3.7787610619469025,7.200000000000011,7.53026399999999,1970
Bis zum Ellenbogen,3.7857142857142856,7.299999999999999,0.6721890000000001,2007
"Classe Tous Risques (Big Risk, The)",3.6578947368421053,6.299999999999998,2.247349,1960
Code Blue,2.5,4.1,0.547712,2011
Commando 2: The Black Money Trail,3.0,5.6,1.120333,2017
"Facing Windows (Finestra di fronte, La)",3.480392156862745,7.0,3.7015380000000087,2003
Flogsta Heaven,2.0,0.0,0.028198,2015
I Now Pronounce You Chuck and Larry,2.8257575757575757,5.800000000000005,6.645798999999908,2007
Liquidation,4.0,7.299999999999998,0.13218899999999995,2007
Maryam,2.8793103448275863,8.0,0.14729500000000006,2000
Tarzan in Manhattan,4.0,1.0,0.33017,1989
The Foot Shooting Party,2.0,6.0,0.610254,1994
December Boys,3.0727272727272728,6.2000000000000055,4.661689000000011,2007
"Deer Hunter, The",3.96836678903382,7.800000000001219,7.729445000000089,1978
Godzilla vs. SpaceGodzilla (Gojira VS Supesugojira),2.727272727272727,5.599999999999997,1.7285260000000007,1994
Gundress,2.25,5.5,0.281112,1999
He Got Game,3.3609145345672293,6.700000000000158,13.069429999999633,1998
Mask,3.359159347553325,7.0,6.012125000000019,1985
Muhammad Ali - The Greatest,3.75,5.4,0.385825,1969
Rated X: A Journey Through Porn,3.125,7.3,0.943789,1999
Scrat: Spaced Out,3.0714285714285716,6.8999999999999995,2.2574590000000003,2016
Three Brothers (Tre fratelli),2.6875,6.200000000000001,0.576493,1981
Touch,3.0311203319502074,6.0,0.45527199999999773,1997
"Town Called Panic, A (Panique au village)",3.727272727272727,7.400000000000012,2.259456,2009
Valet Girls,2.75,3.7,0.693442,1987
Cute and Dangerous,3.0,8.4,2.212227,2015
"Dying Swan, The (Umirayushchii lebed)",3.3,7.3,0.294366,1917
Fashion Victims,2.9375,6.6000000000000005,1.160355,2007
Paris Blues,3.0526315789473686,5.099999999999999,2.073112000000001,1961
Pieta,3.5833333333333335,6.8999999999999915,5.194433000000003,2013
Pokémon: The Rise of Darkrai,3.2241379310344827,6.400000000000003,3.8515340000000005,2007
Resident Evil: Afterlife,3.073261117445838,5.799999999999962,0.4529340000000183,2010
Roger & Me,3.8621862248052428,7.400000000000986,4.877009000000443,1989
Каменная башка,2.4444444444444446,4.0,0.11413300000000001,2008
Battle of the Damned,2.409090909090909,4.799999999999999,4.805757,2013
Beneath the 12-Mile Reef,2.4166666666666665,5.6000000000000005,0.8302139999999999,1953
Bitter Feast,2.9,5.5,1.194121,2010
"Forecaster, The",3.4375,7.299999999999998,0.938255,2014
Katt Williams: Priceless: Afterlife,3.75,10.0,0.476007,2014
Liar Liar,3.2284513913986266,6.3999999999973465,10.102470999997584,1997
"Mozart's Sister (Nannerl, la soeur de Mozart)",3.1538461538461537,6.200000000000002,1.122997,2011
Relative Strangers,2.1944444444444446,5.400000000000002,2.2190629999999993,2006
Shaolin Intruders,2.75,6.2,0.306312,1983
Take Care of My Cat (Goyangileul butaghae),3.388888888888889,7.199999999999992,0.8481009999999999,2001
Edge of Sanity,2.9166666666666665,5.5,1.108322,1989
"Line King: The Al Hirschfeld Story, The",3.690340909090909,0.0,0.0016630000000000022,1996
Pop Skull,3.0,3.6999999999999997,0.222681,2007
"Revolutionary, The",3.25,5.0,0.060946,1970
Something the Lord Made,3.8732876712328768,7.5,3.2601019999999856,2004
"Song of Sparrows, The (Avaze gonjeshk-ha)",3.7613636363636362,6.9,1.1656789999999992,2008
Sundays and Cybele (Les dimanches de Ville d'Avray),3.71875,7.300000000000004,0.8335089999999996,1962
The Infernal Caldron,3.0,6.5,0.262724,1903
The Least of These,2.8333333333333335,8.0,0.042356,2011
The Wheelchair,3.0,7.1,1.095766,1960
Bachelor Party,3.066460219151977,5.799999999999849,5.511755999999908,1984
Dara O'Briain Crowd Tickler,3.625,7.0,0.558676,2015
Girl on the Edge,2.75,5.4,3.24433,2015
Jesse Stone: Lost in Paradise,3.1842105263157894,6.099999999999998,1.9290639999999997,2015
King of Texas,2.3,6.5,0.410787,2002
Kinsey,3.5594015185350605,6.600000000000245,6.379300000000115,2004
Loaded,1.5,4.0,1.645895,2008
"Lover, The (Amant, L')",3.5712328767123287,6.5,7.281964999999995,1992
Moloch (Molokh),2.8,5.599999999999999,0.9921489999999996,1999
Romero,3.6864864864864866,6.700000000000023,2.1886910000000044,1989
Son of Godzilla (Kaijûtô no kessen: Gojira no musuko),2.475,5.199999999999993,1.9250839999999985,1967
The Crying Dead,2.1666666666666665,4.0,0.544923,2013
The Giant Behemoth,2.6666666666666665,5.3,1.311197,1959
Voodoo Moon,1.5,4.3,0.533343,2006
Who Killed Chea Vichea?,5.0,0.0,0.005882,2010
Zombie Ninjas vs Black Ops,1.3333333333333333,0.0,0.072206,2015
Behind Green Lights,3.5,5.5,0.149562,1946
Hellraiser: Bloodline,2.5317501290655655,4.899999999999821,5.263186999999923,1996
Safe House,3.427641099855282,6.300000000000078,8.338675000000231,2012
Taarzan: The Wonder Car,2.2666666666666666,3.0,0.07296400000000001,2004
Tinker Bell and the Legend of the NeverBeast,3.409090909090909,7.0,8.10633299999999,2014
Until Death,2.725,4.900000000000001,8.628156999999998,2007
Upstairs and Downstairs,2.5,6.0,0.982495,1959
"Backyard, The",3.076923076923077,9.0,0.13297899999999999,2002
Five Miles to Midnight,4.0,6.5,0.191724,1962
Frogs,2.264367816091954,4.100000000000004,7.706247999999995,1972
How Beer Saved the World,3.9,8.0,0.151734,2011
Messi,3.5,7.7,2.254378,2014
"Short Film About Love, A (Krótki film o milosci)",3.998567335243553,7.900000000000051,3.5005619999999693,1988
The Hollow Point,3.1176470588235294,6.5,8.093488000000004,2016
Tomcat,3.5,0.0,1.022702,2016
Weekend,3.710526315789474,7.5,4.727170999999999,2011
A Merry Friggin' Christmas,2.6176470588235294,4.699999999999999,14.921477999999993,2014
A Nymphoid Barbarian in Dinosaur Hell,0.85,2.3000000000000003,0.6392420000000001,1990
Behind the Sun (Abril Despedaçado),3.4031007751937983,6.399999999999985,1.8368649999999962,2001
Better Living,3.2857142857142856,1.0,1.2831779999999997,1998
"Cry in the Dark, A",3.4528535980148884,6.400000000000048,3.970538000000019,1988
Halloween,3.5442914585110272,7.399658827830894,13.669463731812032,1978
Louise by the Shore,3.7142857142857144,8.0,0.468728,2016
Love & Friendship,3.2641129032258065,6.400000000000022,12.822084999999934,2016
Misa mi,2.5,0.0,2.458467,2003
One Last Thing...,3.3181818181818183,5.8999999999999995,2.110792,2005
Shutter,3.4289473684210527,6.800000000000012,7.933786000000045,2004
The Confirmation,3.1538461538461537,6.300000000000004,5.025096999999997,2016
The Village,3.0,0.0,0.012918,2010
"Thin Blue Lie, The",3.392857142857143,6.0,0.0826000000000001,2000
"Vow, The",3.5530839231547016,7.0,9.524298000000119,2012
"Big Hangover, The",2.25,0.0,0.006394,1950
"Devil at 4 O'Clock, The",3.1956521739130435,6.200000000000001,1.3937990000000005,1961
"Irene, Go Home! (Irena do domu!)",4.0,0.0,0.313002,1955
ONEDREAMRUSH,3.2857142857142856,7.799999999999999,1.6722339999999998,2010
Oranges and Sunshine,3.5142857142857142,7.300000000000005,5.829952999999997,2010
Slap Shot,3.694508009153318,7.100000000000251,9.282076999999862,1977
Sleeper,3.826701305284501,7.0,6.048904000000598,1973
Sugar Town,2.986754966887417,5.5,0.2083300000000001,1999
Sugarhouse,2.75,6.6,0.768302,2007
The Hidden II,1.6666666666666667,2.6,0.068859,1993
"Venice, the Moon and You",3.0,4.9,0.984315,1958
Vision Quest,3.142857142857143,6.399999999999986,5.504082000000003,1985
Women Aren't Funny,3.0625,4.6000000000000005,0.388231,2014
American Horror House (Sorority Horror House),1.3333333333333333,4.9,0.589213,2012
Axe Giant - The Wrath of Paul Bunyan,0.875,2.8000000000000003,1.043862,2013
Der Nachtmahr,3.6666666666666665,6.299999999999998,2.6470939999999996,2015
"Fast & Furious (Fast and the Furious 4, The)",3.21305566680016,6.5,1.4989019999999333,2009
Hoodlum Priest,3.0,2.5,0.141952,1961
InAPPropriate Comedy,1.3421052631578947,3.6,3.097025000000001,2013
Ju-on: The Curse,3.3872549019607843,7.0,3.332192000000003,2000
Kadhalum Kadanthu Pogum,2.9375,7.8999999999999995,0.7568859999999998,2016
"Last Legion, The",2.7988929889298895,5.0,8.92054499999996,2007
School for Seduction,3.5,6.0,0.779796,2004
"Sheba, Baby",2.9,5.6,0.299956,1975
White Wolves - A Cry in the Wild II,2.25,5.5,0.102036,1993
